title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,neg,neu,pos,compound
15 top companies for career growth according to LinkedIn,https://www.businessinsider.com/best-companies-us-linkedin-list-career-growth-2023-4,The Best Companies for Career Growth Per LinkedIn - Business Insider ...,0.360621,Bullish,,0.154725,Somewhat-Bullish,20230419T150200,0.0,0.595,0.405,0.7783
Boeing  ( BA )  May Report Negative Earnings: Know the Trend Ahead of Next Week's Release,https://www.zacks.com/stock/news/2081156/boeing-ba-may-report-negative-earnings-know-the-trend-ahead-of-next-weeks-release,Boeing (BA) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,0.150318,Somewhat-Bullish,,0.037873,Neutral,20230419T140138,0.0,0.932,0.068,0.2263
Airbus CEO says air traffic heading back to normal post-pandemic,https://www.reuters.com/business/aerospace-defense/airbus-ceo-says-air-traffic-heading-back-normal-post-pandemic-2023-04-19/,Airbus CEO says air traffic heading back to normal ...,0.011959,Neutral,,0.0,Neutral,20230419T132135,0.0,1.0,0.0,0.0
Futures Lower As Netflix Drops On Earnings,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-as-netflix-drops-on-earnings-tesla-stock-skids-on-price-cuts-before-earnings/,"Dow Jones Futures Fall: Netflix Drops On Q1 Results, Tesla Skids ... Investor's Business Daily ...",0.109323,Neutral,,0.07149,Neutral,20230419T123500,0.0,1.0,0.0,0.0
"Stocks making the biggest moves premarket: United Airlines, Netflix, Morgan Stanley and more",https://www.cnbc.com/2023/04/19/stocks-making-the-biggest-moves-premarket-united-airlines-netflix-morgan-stanley-and-more.html,These are the stocks posting the largest moves in premarket trading.,0.09351,Neutral,,-0.030454,Neutral,20230419T122703,0.0,1.0,0.0,0.0
Ryanair to trim schedules as 10 Boeing jets likely delayed,https://www.reuters.com/business/aerospace-defense/ryanair-trim-schedules-10-boeing-jets-likely-delayed-2023-04-19/,"DUBLIN, April 19 ( Reuters ) - Ryanair ( RYA.I ) will have to trim its July schedule because it expects around 10 Boeing 737 MAX aircraft will be delayed due to manufacturing issues, Group Chief Executive Michael O'Leary said on Wednesday. ""We are beginning to look at schedules maybe being ...",-0.106221,Neutral,,-0.050523,Neutral,20230419T113022,0.036,0.964,0.0,-0.2263
Analysis: Planemakers talk up 'surge capacity' amid industrial woes,https://www.reuters.com/business/aerospace-defense/planemakers-talk-up-surge-capacity-amid-industrial-woes-2023-04-19/,"[1/2] The production line for the Boeing P-8 Poseidon maritime patrol aircraft is pictured at Boeing's 737 factory in Renton, Washington, U.S. November 18, 2021. REUTERS/Jason Redmond/File Photo",-0.061594,Neutral,,-0.056525,Neutral,20230419T091300,0.0,1.0,0.0,0.0
IndiGo market share flies to 6-month high | The Financial Express,https://www.financialexpress.com/industry/indigo-market-share-flies-to-6-month-high/3053259/,IndiGo market share flies to 6-month high The Financial Express ...,0.117868,Neutral,,0.077842,Neutral,20230419T032202,0.0,0.82,0.18,0.296
United Airlines to increase flights connecting the US to Australia and New Zealand by nearly 40%,https://www.businessinsider.com/united-airlines-flights-australia-new-zealand-2023-4,United to Increase Flights to Australia and New Zealand - Business Insider ...,0.167638,Somewhat-Bullish,,0.087877,Neutral,20230418T221953,0.0,0.683,0.317,0.6249
"Investigation of Spirit AeroSystems Holdings, Inc.  ( SPR )  Announced by Holzer & Holzer, LLC - Spirit AeroSystems Hldgs  ( NYSE:SPR ) ",https://www.benzinga.com/pressreleases/23/04/g31872356/investigation-of-spirit-aerosystems-holdings-inc-spr-announced-by-holzer-holzer-llc,"ATLANTA, April 18, 2023 ( GLOBE NEWSWIRE ) -- Holzer & Holzer, LLC is investigating whether Spirit AeroSystems Holdings, Inc. ( ""Spirit AeroSystems"" or the ""Company"" ) SPR complied with federal securities laws. On April 13, 2023, The Boeing Company ( ""Boeing"" ) disclosed it was pausing deliveries ...",0.016882,Neutral,,0.043743,Neutral,20230418T213504,0.0,0.891,0.109,0.5574
United Airlines sees return to profit on 'strong' international travel demand,https://www.reuters.com/business/aerospace-defense/united-airlines-sees-return-profit-strong-international-travel-demand-2023-04-18/,United Airlines sees return to profit on 'strong' international travel ... ...,0.014709,Neutral,,-0.09911,Neutral,20230418T212034,0.0,0.5,0.5,0.8402
Dow Jones Fades As Goldman Sachs Earnings Drop; These 3 Bill Ackman Stocks Are Near Buy Points,https://www.investors.com/market-trend/stock-market-today/dow-jones-up-as-goldman-sachs-earnings-drop-these-bill-ackman-stocks-are-near-buy-points-netflix-earnings-nflx-stock/,Dow Jones Fades As Goldman Sachs Earnings Drop. These 3 Bill ... Investor's Business Daily ...,0.053094,Neutral,,0.202448,Somewhat-Bullish,20230418T191400,0.123,0.877,0.0,-0.2732
Analyzing The IRS's Inflation Reduction Act Spending Plan,https://www.forbes.com/sites/taxnotes/2023/04/18/analyzing-the-irss-inflation-reduction-act-spending-plan/,"Former IRS Commissioner Fred Goldberg, now with Skadden, Arps, Slate, Meagher & Flom LLP, shares his thoughts on the IRS's strategies and proposals outlined in the recently released spending plan for the $80 billion the agency was granted by the Inflation Reduction Act.",0.206798,Somewhat-Bullish,,0.164946,Somewhat-Bullish,20230418T183832,0.0,0.907,0.093,0.4939
Boeing CEO stands by plans to increase 737 Max production despite recent flaw,https://www.cnbc.com/2023/04/18/boeing-ceo-737-max-production-increases-stand-despite-recent-flaw.html,Boeing disclosed a flaw with some of its 737 Max planes last week and said it was likely to delay deliveries.,0.144802,Neutral,,0.29101,Somewhat-Bullish,20230418T164911,0.103,0.897,0.0,-0.3182
Malaysia Airlines India: China's uncertain reopening prompts Malaysia Air to target Indian market,https://www.business-standard.com/india-news/china-s-uncertain-reopening-prompts-malaysia-air-to-target-indian-market-123041801196_1.html,Malaysia Airlines India: China's uncertain reopening prompts ... Business Standard ...,0.119986,Neutral,,0.07016,Neutral,20230418T164004,0.18,0.82,0.0,-0.296
Clogged Toilets Force Austrian Airlines Flight Return,https://www.barrons.com/news/clogged-toilets-force-austrian-airlines-flight-return-e320efa7,"An Austrian Airlines plane had to return two hours into a flight from Vienna to New York -- after five of eight toilets broke down. Some 300 people were on board Monday's Boeing 777 flight, which was to set to last eight hours.",-0.235111,Somewhat-Bearish,,0.0,Neutral,20230418T162141,0.062,0.938,0.0,-0.4215
Boeing 737 MAX production ramp up will continue despite delivery pause,https://www.reuters.com/business/aerospace-defense/boeing-737-max-production-ramp-up-will-continue-despite-delivery-pause-2023-04-18/,Boeing 737 MAX production ramp up will continue despite delivery ... ...,-0.031113,Neutral,,-0.384586,Bearish,20230418T155700,0.0,1.0,0.0,0.0
"Lockheed's  ( LMT )  Q1 Earnings Top Estimates, Sales Rise Y/Y",https://www.zacks.com/stock/news/2080629/lockheeds-lmt-q1-earnings-top-estimates-sales-rise-yy,Lockheed's (LMT) first-quarter 2023 net sales of $15.13 billion surpass the Zacks Consensus Estimate by 1.9%. The top line rises 1.1% from the year-ago quarter.,0.117838,Neutral,,0.135444,Neutral,20230418T154000,0.0,0.93,0.07,0.2023
Atlas Air Partners with Kuehne+Nagel and SR Technics Group to Form Sustainable Engine Alliance,https://www.globenewswire.com/news-release/2023/04/18/2649341/34720/en/Atlas-Air-Partners-with-Kuehne-Nagel-and-SR-Technics-Group-to-Form-Sustainable-Engine-Alliance.html,"PURCHASE, N.Y., April 18, 2023 ( GLOBE NEWSWIRE ) -- Atlas Air, Inc., a subsidiary of Atlas Air Worldwide Holdings, Inc., today announced that it has partnered with Kuehne+Nagel and SR Technics Group to introduce the ""Sustainable Engine Alliance"".",0.328374,Somewhat-Bullish,,0.027181,Neutral,20230418T150000,0.0,1.0,0.0,0.0
Boeing Unusual Options Activity For April 18 - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/04/31858743/boeing-unusual-options-activity-for-april-18,"Someone with a lot of money to spend has taken a bearish stance on Boeing BA. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.101347,Neutral,,0.216893,Somewhat-Bullish,20230418T141626,0.0,0.951,0.049,0.3612
Tech Futures Lead As Q1 Earnings Heats Up,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-as-goldman-sachs-dives-on-earnings-nvidia-jumps-on-buy-rating/,Dow Jones Futures Rise As Goldman Sachs Dives On Earnings ... Investor's Business Daily ...,0.145928,Neutral,,0.139511,Neutral,20230418T130100,0.0,1.0,0.0,0.0
"United plans to expand Australia, New Zealand flights 40% in bet on international travel rebound",https://www.cnbc.com/2023/04/18/united-plans-to-expand-australia-new-zealand-flights-40percent.html,Airline executives have said international travel demand has been growing strongly.,0.145804,Neutral,,0.051948,Neutral,20230418T123001,0.113,0.602,0.286,0.3182
"Apple, Dior, Boeing among global name brands focused on India market",https://www.axios.com/2023/04/18/india-apple-store-economy-competition-china,Apple opens retail store in India amid its economic rise ...,0.252357,Somewhat-Bullish,,0.140169,Neutral,20230418T101705,0.0,1.0,0.0,0.0
7 airlines around the world offer lie-flat beds in economy - see what makes this seating arrangement so rare and unique,https://www.businessinsider.com/airlines-have-lie-flat-beds-in-economy-class-2023-4,7 Airlines Have Lie-Flat Beds in Economy Class: Air New Zealand ... - Business Insider ...,0.141079,Neutral,,-0.037885,Neutral,20230418T090000,0.0,1.0,0.0,0.0
Taiwan To Buy 400 Missiles To Deter Possible China Attack: Report - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/23/04/31845923/taiwan-to-reportedly-buy-400-land-based-missiles-to-fend-off-possible-chinese-attack,"Taiwan plans to purchase up to 400 land-based Harpoon missiles to defend against a potential attack by Xi Jinping's army. What Happened: The purchase is part of a deal that was approved by the U.S. Congress in 2020, a trade group's leader and sources familiar with the matter told Bloomberg.",-0.00715,Neutral,,0.1645,Somewhat-Bullish,20230418T050457,0.057,0.87,0.072,-0.0516
'No one was prepared': Vanuatu feels cost of climate crisis,https://www.aljazeera.com/news/2023/4/18/no-one-was-prepared-vanuatu-feels-cost-of-climate-crisis,"Twin cyclones hit the Pacific island nation already struggling to recover from the effects of the COVID-19 pandemic. Port Vila, Vanuatu - On the waterfront in Port Vila, Mark Philips runs an adventure tours business.",0.007285,Neutral,,0.090728,Neutral,20230418T034500,0.073,0.866,0.06,-0.128
Boeing  ( BA )  Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2079958/boeing-ba-outpaces-stock-market-gains-what-you-should-know,"Boeing (BA) closed the most recent trading day at $205.03, moving +1.65% from the previous trading session.",0.245403,Somewhat-Bullish,,0.293915,Somewhat-Bullish,20230417T215019,0.0,1.0,0.0,0.0
"Dow Jones Futures: Netflix, Tesla Earnings On Deck",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-netflix-tesla-earnings-on-deck-what-to-do-now-todays-stock-market/,"Dow Jones futures were little changed ahead of Tuesday's open, with first-quarter earnings season set to heat up this week. Netflix ( NFLX ) earnings are out Tuesday, while Tesla ( TSLA ) earnings are set for Wednesday.",0.10629,Neutral,,0.146038,Neutral,20230417T205400,0.0,1.0,0.0,0.0
"Boeing 737 Max manufacturing issue: 'When you see one roach, there are likely more,' analyst says",https://www.marketwatch.com/story/boeing-737-max-manufacturing-issue-when-you-see-one-roach-there-are-likely-more-analyst-says-14cab7df,Boeing Co.'s disclosure that 737 Max production might be hindered by a manufacturing issue could indicate deeper problems.,-0.095409,Neutral,,-0.132982,Neutral,20230417T195900,0.137,0.863,0.0,-0.4019
Analysis: Boeing's latest production problem compounds operational headache for US carriers,https://www.reuters.com/business/aerospace-defense/boeings-latest-production-problem-compounds-operational-headache-us-carriers-2023-04-17/,Analysis: Boeing's latest production problem compounds ... ...,-0.092531,Neutral,,-0.132504,Neutral,20230417T193400,0.278,0.722,0.0,-0.4019
Boeing's 'Worst Enemy' Is Themselves: Analyst Breaks Down Latest 737 Max Problems - Bloom Energy  ( NYSE:BE ) ,https://www.benzinga.com/analyst-ratings/analyst-color/23/04/31836063/boeings-worst-enemy-is-themselves-analyst-breaks-down-latest-737-max-problems,"Boeing Co BA shareholders have dealt with one headache after another over the past several years, and the company recently added yet another disappointment to the list when it announced that more manufacturing flaws with the 737 Max will reduce production.",-0.28132,Somewhat-Bearish,,-0.468438,Bearish,20230417T191642,0.076,0.924,0.0,-0.5106
Dow Jones Up As Roblox Craters; Elon Musk 'Looking Into' Tesla Problem Ahead Of Earnings,https://www.investors.com/market-trend/stock-market-today/dow-jones-gains-as-roblex-stock-craters-elon-musk-looking-into-this-tesla-problem-google-stock-microsoft-stock-ai-bing/,Dow Jones Up As Roblox Craters. Elon Musk 'Looking Into' Tesla ... Investor's Business Daily ...,0.036251,Neutral,,0.086548,Neutral,20230417T191500,0.0,1.0,0.0,0.0
3 Defense Stocks To Watch Right Now,https://stockmarket.com/featured/3-defense-stocks-to-watch-right-now-2023-04-17,The defense industry is a critical sector of the economy. Mainly because it produces goods and services primarily for military and national security purposes. The industry encompasses a wide range of products and services.,0.237513,Somewhat-Bullish,,0.129109,Neutral,20230417T163000,0.062,0.833,0.105,0.1531
Ryanair does not expect major disruption due to Boeing issues,https://www.reuters.com/business/aerospace-defense/ryanair-does-not-expect-major-disruption-due-boeing-issues-2023-04-17/,"DUBLIN, April 17 ( Reuters ) - Ryanair ( RYA.I ) does not expect to see major disruption this summer on account of Boeing's ( BA.N ) decision to halt deliveries of 737 MAX jets over quality issues, a senior executive told Irish broadcaster RTE on Monday.",-0.144071,Neutral,,0.004546,Neutral,20230417T145900,0.057,0.943,0.0,-0.4201
Air India revamps compensation structure for pilots and cabin crew,https://www.business-standard.com/india-news/air-india-revamps-compensation-structure-for-pilots-and-cabin-crew-123041700808_1.html,"Air India has revamped the compensation structure for pilots and cabin crew, including increasing the per-hour flying rate for pilots, according to a source.",0.096739,Neutral,,0.0,Neutral,20230417T132852,0.0,1.0,0.0,0.0
Tsecond partners with TD SYNNEX to scale breakthrough technology,https://www.prnewswire.com/news-releases/tsecond-partners-with-td-synnex-to-scale-breakthrough-technology-301798793.html,"SAN JOSE, Calif., April 17, 2023 /PRNewswire/ -- Tsecond, a data mobility innovator, is joining forces with TD SYNNEX ( NYSE: SNX ) to enable the digital transformation of enterprises and organizations by addressing the complexities of massive data capture, storage, processing, and movement from ...",0.282694,Somewhat-Bullish,,0.171992,Somewhat-Bullish,20230417T120000,0.0,1.0,0.0,0.0
Tsecond partners with TD SYNNEX to scale breakthrough technology,https://www.newswire.ca/news-releases/tsecond-partners-with-td-synnex-to-scale-breakthrough-technology-823031666.html,"SAN JOSE, Calif., April 17, 2023 /CNW/ -- Tsecond, a data mobility innovator, is joining forces with TD SYNNEX ( NYSE: SNX ) to enable the digital transformation of enterprises and organizations by addressing the complexities of massive data capture, storage, processing, and movement from any ...",0.282694,Somewhat-Bullish,,0.171992,Somewhat-Bullish,20230417T120000,0.0,1.0,0.0,0.0
The Defamation Trial of the Century Is Delayed,https://www.nytimes.com/2023/04/17/business/dealbook/dominion-fox-news-trial-delayed.html,"Dominion Voting Systems' lawsuit against Fox News won't start on Monday, as Rupert Murdoch's media colossus reportedly pushes for an out-of-court settlement.",-0.074153,Neutral,,0.057362,Neutral,20230417T114712,0.083,0.917,0.0,-0.2263
The Defamation Trial of the Century Is Delayed,https://www.nytimes.com/2023/04/17/business/dealbook/fox-news-trial-delayed.html,"Dominion Voting Systems' lawsuit against Fox News won't start on Monday, as Rupert Murdoch's media colossus reportedly pushes for an out-of-court settlement.",-0.074153,Neutral,,0.057362,Neutral,20230417T114712,0.083,0.917,0.0,-0.2263
Is Invesco S&P 100 Equal Weight ETF  ( EQWL )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2079422/is-invesco-sp-100-equal-weight-etf-eqwl-a-strong-etf-right-now,Smart Beta ETF report for ...,0.231328,Somewhat-Bullish,,0.066662,Neutral,20230417T102013,0.0,0.649,0.351,0.4019
Is Invesco S&P 500 Equal Weight Industrials ETF  ( RGI )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2079425/is-invesco-sp-500-equal-weight-industrials-etf-rgi-a-strong-etf-right-now,Smart Beta ETF report for ...,0.235536,Somewhat-Bullish,,0.059234,Neutral,20230417T102008,0.0,0.649,0.351,0.4019
"Sen. Lindsey Graham, who once called Saudi Arabia's crown prince 'toxic' and refused to set foot in the country, is now heaping praise on the country after a recent visit",https://www.businessinsider.com/sen-lindsey-graham-makes-dramatic-switch-support-saudi-arabia-2023-4,Sen. Lindsey Graham Makes a Dramatic Switch to Support Saudi ... - Business Insider ...,0.060077,Neutral,,0.248839,Somewhat-Bullish,20230416T184122,0.0,0.838,0.162,0.4019
"Sen. Lindsey Graham, who once called Saudi Arabia's crown prince 'toxic' and refused to set foot in the country, is now heaping praise on the country after a recent visit",https://africa.businessinsider.com/politics/sen-lindsey-graham-who-once-called-saudi-arabias-crown-prince-toxic-and-refused-to/591bt59,"Sen. Lindsey Graham, who once called Saudi Arabia's crown prince ... - Business Insider Africa ...",0.057988,Neutral,,0.25482,Somewhat-Bullish,20230416T184122,0.0,1.0,0.0,0.0
"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Spirit AeroSystems Holdings, Inc. - SPR",https://www.benzinga.com/pressreleases/23/04/g31821370/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-of-spirit-aerosyst,"NEW YORK, April 16, 2023 ( GLOBE NEWSWIRE ) -- Pomerantz LLP is investigating claims on behalf of investors of Spirit AeroSystems Holdings, Inc. ( ""Spirit"" or the ""Company"" ) SPR. Such investors are advised to contact Robert S. Willoughby at newaction@pomlaw.com or 888-476-6529, ext. 7980.",0.04137,Neutral,,0.036744,Neutral,20230416T170140,0.0,0.928,0.072,0.34
Does Airbus have the edge over Boeing in China's aviation market?,https://www.scmp.com/economy/global-economy/article/3217084/airbus-boeing-are-vying-chinas-aviation-market-does-european-aerospace-firm-have-edge,"Airbus and its US rival Boeing count China as a key aviation market, but the European aerospace firm is seen to have an advantage amid worsening trade relations between Beijing and Washington and the recent state visit by French President Emmanuel Macron.",0.032927,Neutral,,0.002822,Neutral,20230416T140009,0.086,0.86,0.054,-0.3612
Virgin Orbit was a promising company that could never find a working business model,https://www.cnbc.com/2023/04/16/virgin-orbit-a-promising-company-that-couldnt-make-a-profit.html,"Virgin Orbit targeted the small satellite launch market, catering to customers whose satellites weighed up to 500 kilograms or 1,100 pounds.",0.028619,Neutral,,0.0,Neutral,20230416T130001,0.0,1.0,0.0,0.0
Boeing's new 737 woes are an ugly plot twist in a comeback tale: Report,https://www.business-standard.com/world-news/boeing-s-new-737-woes-are-an-ugly-plot-twist-in-a-comeback-tale-report-123041500881_1.html,Boeing's new 737 woes are an ugly plot twist in a comeback tale ... Business Standard ...,0.012016,Neutral,,0.02439,Neutral,20230415T170250,0.292,0.708,0.0,-0.7351
"Apple, Meta, Rivian, And Crypto Expert Predicts When Bitcoin Returns To All-Time High: Bulls And Bears - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/04/31810222/benzinga-bulls-and-bears-apple-meta-rivian-and-crypto-expert-predicts-when-bitcoin-retur,"Benzinga examined the prospects for many investors' favorite stocks over the last week - here's a look at some of our top stories. All three major indexes finished the week higher. The Dow experienced its fourth consecutive week of gains, increasing by 1.2%.",0.116659,Neutral,,-0.146145,Neutral,20230415T145346,0.0,0.806,0.194,0.8126
"Boeing engineers designed a paper airplane that flew almost the entire length of a football field, smashing the world record",https://markets.businessinsider.com/news/stocks/boeing-engineers-paper-airplane-flew-football-field-guinness-record-2023-4,"• Two Boeing engineers made a paper airplane that flew almost the entire length of a football field. • They set a Guinness World Record after their paper airplane flew 289 feet 9 inches. • One said it was a ""really proud moment for family and friends.""",0.194305,Somewhat-Bullish,,0.150663,Somewhat-Bullish,20230415T143032,0.0,0.874,0.126,0.7574
"Boeing engineers designed a paper airplane that flew almost the entire length of a football field, smashing the world record",https://www.businessinsider.com/boeing-engineers-paper-airplane-flew-football-field-guinness-record-2023-4,"Paper Airplane Almost Flew Length of Football Field, Set World ... - Business Insider ...",0.194305,Somewhat-Bullish,,0.150663,Somewhat-Bullish,20230415T143032,0.0,1.0,0.0,0.0
3 Dow Stocks You'll Wish You Bought Before They Go Through the Roof,https://www.fool.com/investing/2023/04/15/3-dow-stocks-youll-wish-you-bought-before-they-go/,"An aerospace giant, an oil major, and a heavy equipment company are well placed to deliver returns to investors over the long term.",0.115269,Neutral,,0.191319,Somewhat-Bullish,20230415T090300,0.0,0.913,0.087,0.2732
Boeing has a delivery problem and it's not good for the airlines that rely on its planes,https://www.businessinsider.com/boeing-is-having-problems-delivering-aircraft-on-time-2023-4,Boeing Is Having Problems Delivering Aircraft on Time - Business Insider ...,-0.052411,Neutral,,0.007081,Neutral,20230415T090000,0.197,0.803,0.0,-0.4019
"Wall Street dips to lower close as rate hike bets firm, banks jump",https://www.moneycontrol.com/news/business/markets/wall-street-dips-to-lower-close-as-rate-hike-bets-firm-banks-jump-10416601.html,"The Dow Jones Industrial Average fell 143.22 points, or 0.42%, to 33,886.47. the SP 500 lost 8.58 points, or 0.21%, at 4,137.64. and the Nasdaq Composite dropped 42.81 points, or 0.35%, to 12,123.47.",0.079981,Neutral,,-0.117506,Neutral,20230415T025618,0.067,0.933,0.0,-0.3182
"'We don't want to be called a startup anymore, that phase is over' | The Financial Express",https://www.financialexpress.com/industry/we-dont-want-to-be-called-a-startup-anymore-that-phase-is-over/3047732/,"'We don't want to be called a startup anymore, that phase is over' The Financial Express ...",0.166253,Somewhat-Bullish,,0.0,Neutral,20230414T215014,0.071,0.929,0.0,-0.0572
3 Hot Aerospace Stocks That Are Screaming Buys,https://www.fool.com/investing/2023/04/14/3-hot-aerospace-stocks-that-are-screaming-buys/,The aerospace and defense sectors are good end markets for investors this year.,0.206795,Somewhat-Bullish,,0.239151,Somewhat-Bullish,20230414T211700,0.0,0.714,0.286,0.5267
US Stocks End Lower On Weak Retail Data,https://www.barrons.com/news/us-stocks-end-lower-on-weak-retail-data-26b93cc4,"Wall Street stocks finished lower on Friday as disappointing US retail sales data offset a lift from better-than-expected bank earnings. Retail sales fell by a surprisingly big one percent in March, extending a downward trend that signals cooling in the economy.",-0.182685,Somewhat-Bearish,,-0.140004,Neutral,20230414T204102,0.118,0.833,0.048,-0.4939
Boeing's 737 Max problem is the latest headache for airlines hungry for new planes,https://www.cnbc.com/2023/04/14/boeings-737-max-problem-latest-headache-for-airlines.html,Southwest and American are among the airlines expecting new Max aircraft this year.,-0.231536,Somewhat-Bearish,,-0.333922,Somewhat-Bearish,20230414T194013,0.0,1.0,0.0,0.0
MSA: 2 Exceptional Defense Stocks and 1 ETF to Buy in Terms of Momentum and Value,https://stocknews.com/news/msa-mog-a-ppa-2-exceptional-defense-stocks-and-1-etf-to-buy-in/,MSA: 2 Exceptional Defense Stocks and 1 ETF to Buy in Terms of ... ...,0.206953,Somewhat-Bullish,,0.120754,Neutral,20230414T193841,0.0,0.886,0.114,0.2006
"'Dangerous times': These aerospace and defense, cybersecurity ETFs are on 'verge of breakouts'",https://www.marketwatch.com/story/dangerous-times-these-aerospace-and-defense-cybersecurity-etfs-are-on-verge-of-breakouts-b08886ea,"Heightened geopolitical tensions and cybersecurity concerns may be propelling ETFs in those those areas toward potential 'breakouts."" ...",-0.051098,Neutral,,-0.039172,Neutral,20230414T191700,0.137,0.863,0.0,-0.4019
"Airbus eyes medium-term defense, space ties with Brazil's Embraer",https://www.reuters.com/business/aerospace-defense/airbus-eyes-medium-term-defense-space-ties-with-brazils-embraer-2023-04-14/,"Airbus eyes medium-term defense, space ties with Brazil's ...",0.19257,Somewhat-Bullish,,0.152166,Somewhat-Bullish,20230414T191400,0.0,0.842,0.158,0.128
Stock Market Losses Steepen; Banks Kick Off Earnings Season,https://www.investors.com/market-trend/stock-market-today/stock-market-losses-steepen-banks-kick-off-earnings-season/,Stock Market Remains Lower. Banks Kick Off Earnings But Can't Lift ... Investor's Business Daily ...,0.026574,Neutral,,-0.28216,Somewhat-Bearish,20230414T175400,0.096,0.904,0.0,-0.1531
"Stocks making the biggest moves midday: Boeing, JPMorgan, UnitedHealth, Rivian and more",https://www.cnbc.com/2023/04/14/stocks-moving-big-midday-ba-jpm-unh-rivn.html,These are the stocks posting the largest moves midday.,0.255723,Somewhat-Bullish,,-0.011917,Neutral,20230414T173140,0.0,1.0,0.0,0.0
Why Spirit AeroSystems Stock Is Down Today,https://www.fool.com/investing/2023/04/14/why-spirit-aerosystems-stock-is-down-today/,"The 737 MAX is in trouble again, and Spirit is going to pay the price.",0.163541,Somewhat-Bullish,,0.28521,Somewhat-Bullish,20230414T172845,0.23,0.674,0.096,-0.34
6 Sector ETFs to Play for Revenue Growth Potential in Q1,https://www.zacks.com/stock/news/2079201/6-sector-etfs-to-play-for-revenue-growth-potential-in-q1,"Bottom line may be investors' top focus amid an earnings season, but top line probably tells you more about the inherent strength of a company.",0.247441,Somewhat-Bullish,,0.168662,Somewhat-Bullish,20230414T170000,0.0,0.736,0.264,0.7845
Boeing Shares Dive On Latest MAX Issue,https://www.barrons.com/news/boeing-shares-dive-on-latest-max-issue-94ef4035,"Shares of Boeing tumbled Friday after the company disclosed a problem with a supplier part on the 737 MAX that is expected to slow deliveries of new jets. Boeing was notified by a supplier of the latest MAX issue, which is expected to affect a ""significant"" number of undelivered planes, but not ...",-0.124805,Neutral,,-0.211813,Somewhat-Bearish,20230414T165557,0.034,0.891,0.075,0.0772
"Market Rally Mixed Amid Recession Fears, Key Earnings: Weekly Review",https://www.investors.com/news/stock-market-rally-mixed-amid-recession-worries-jpmorgan-headlines-earnings/,"Market Rally Mixed Amid Recession Fears, Key Earnings: Weekly ... Investor's Business Daily ...",0.059132,Neutral,,-0.085764,Neutral,20230414T163800,0.318,0.682,0.0,-0.6808
Boeing's stock heads for three-week low as 737 Max jet faces new snag,https://www.marketwatch.com/story/boeing-stock-heads-to-three-week-low-after-new-snag-for-737-max-jets-d090d7b4,Boeing Co. stock is heading to its lowest close since late March on Friday after the aerospace and defense company disclosed new problems in the making of its 737 Max jets.,-0.171591,Somewhat-Bearish,,-0.378005,Bearish,20230414T162500,0.152,0.805,0.043,-0.5859
Delta  ( DAL )  to Resume Flights From London Gatwick to JFK,https://www.zacks.com/stock/news/2079207/delta-dal-to-resume-flights-from-london-gatwick-to-jfk,Delta' (DAL) flight resumption to London Gatwick should create aviation jobs and multiple other indirect vacancies.,0.278067,Somewhat-Bullish,,0.277557,Somewhat-Bullish,20230414T162200,0.0,0.877,0.123,0.2732
"Southwest Airlines To Face The Heat Of Boeing's 737 MAX Manufacturing Fault: Report - Spirit AeroSystems Hldgs  ( NYSE:SPR ) , Southwest Airlines  ( NYSE:LUV ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31807415/southwest-airlines-to-face-the-heat-of-boeings-737-max-manufacturing-fault-report,"Southwest Airlines Co LUV expects delays in its 2023 plane deliveries due to Boeing Co's BA 737 MAX manufacturing problem. ""We are in discussions with Boeing to understand what that impact will be in 2023 and beyond,"" said the company, as reported by Reuters.",-0.028433,Neutral,,-0.294424,Somewhat-Bearish,20230414T161354,0.059,0.941,0.0,-0.4019
Why Boeing Stock Is Falling Today,https://www.fool.com/investing/2023/04/14/why-boeing-stock-is-falling-today/,New issues with the 737 MAX are creating doubt among investors.,-0.002439,Neutral,,-0.054708,Neutral,20230414T145345,0.182,0.657,0.161,-0.0772
